id,store_id,customer_id,payment_type,amount,datetime
540,3,957,Ewallet,150.3,6/27/2022 18:19
541,1,674,Ewallet,37.41,6/24/2022 17:03
542,4,520,Credit card,5.79,11/25/2022 21:21
543,2,511,Credit card,115.04,10/12/2022 7:34
544,4,379,Credit card,193.44,5/12/2022 8:34
545,1,700,Credit card,7.49,4/19/2022 18:21
546,2,795,Ewallet,103.88,6/16/2022 18:32
547,1,389,Ewallet,587,11/15/2022 19:33
548,4,348,Credit card,543.33,6/11/2022 6:39
549,4,668,Cash,322.25,3/26/2022 22:49
550,5,328,Cash,188.7,3/22/2022 1:35
551,4,732,Ewallet,59.94,4/30/2022 10:48
552,2,154,Cash,519.39,10/21/2022 11:23
553,4,942,Cash,454.23,11/1/2022 11:10
554,2,410,Credit card,197.64,9/16/2022 1:25
555,2,178,Cash,321.93,8/20/2022 11:56
556,4,678,Credit card,73.41,6/19/2022 12:29
557,4,108,Cash,39.16,11/22/2022 12:45
558,2,125,Ewallet,596,4/2/2022 1:22
559,3,557,Ewallet,336.3,10/19/2022 0:46
560,1,158,Ewallet,128.91,3/31/2022 12:43
561,1,578,Cash,422.19,7/14/2022 13:20
562,3,84,Credit card,682,8/15/2022 7:22
563,5,566,Ewallet,351.84,6/29/2022 14:17
564,3,450,Ewallet,193.44,9/7/2022 4:55
565,3,35,Cash,13.16,9/2/2022 22:20
566,5,66,Credit card,699.1,4/13/2022 15:48
567,3,243,Credit card,809.7,5/28/2022 20:15
568,3,25,Cash,459.09,7/31/2022 15:39
569,3,588,Credit card,275.31,11/4/2022 12:26
570,4,935,Ewallet,319.13,4/28/2022 7:31
571,3,702,Credit card,104.75,10/8/2022 15:38
572,2,557,Cash,624.1,8/28/2022 3:07
573,4,937,Ewallet,229.11,3/19/2022 7:38
574,5,739,Credit card,18.96,7/24/2022 15:08
575,5,195,Credit card,104.05,8/17/2022 10:40
576,4,903,Ewallet,301.21,4/20/2022 9:00
577,3,157,Cash,201.84,4/11/2022 19:50
578,5,214,Ewallet,132.88,5/29/2022 3:34
579,3,766,Cash,106.88,5/22/2022 3:03
580,3,860,Ewallet,18.96,4/23/2022 10:16
581,4,758,Cash,53.91,12/14/2022 12:19
582,5,32,Cash,137.84,7/13/2022 15:21
583,5,228,Credit card,11.96,11/17/2022 0:51
584,2,385,Credit card,76.08,7/28/2022 21:43
585,2,71,Ewallet,40.41,6/25/2022 7:42
586,5,459,Credit card,141.84,7/19/2022 17:53
587,1,232,Cash,110.19,5/2/2022 6:46
588,2,298,Ewallet,172.25,11/23/2022 10:44
589,5,351,Cash,576.6,6/28/2022 23:38
590,5,503,Cash,151.05,11/16/2022 17:32
591,2,767,Credit card,283.2,11/1/2022 3:50
592,1,694,Ewallet,367.01,6/24/2022 9:43
593,1,146,Cash,3.99,5/31/2022 21:31
594,4,33,Ewallet,32.31,6/21/2022 8:27
595,5,874,Cash,60.54,6/19/2022 19:49
596,3,22,Credit card,68.91,4/13/2022 1:09
597,4,845,Credit card,52.41,8/12/2022 13:25
598,1,235,Ewallet,424.98,3/27/2022 20:48
599,1,299,Cash,329.75,4/28/2022 22:10
600,5,150,Ewallet,17.56,9/6/2022 14:16
601,3,363,Ewallet,3.99,3/30/2022 22:04
602,4,306,Credit card,3.49,10/31/2022 20:30
603,2,957,Ewallet,1033.2,8/7/2022 8:51
604,2,322,Ewallet,261,5/6/2022 20:41
605,4,910,Cash,297.08,7/1/2022 17:35
606,4,578,Cash,105.04,6/21/2022 23:06
607,3,429,Ewallet,344.61,5/19/2022 16:25
608,5,997,Credit card,91.04,12/26/2022 2:45
609,5,473,Ewallet,14.95,3/7/2022 9:52
610,2,739,Ewallet,25.96,8/31/2022 4:23
611,3,494,Credit card,19.99,10/26/2022 15:57
612,2,116,Cash,710.28,4/20/2022 23:39
613,1,347,Cash,45.51,6/13/2022 2:37
614,2,315,Credit card,11.99,9/30/2022 9:48
615,2,680,Ewallet,585,12/22/2022 18:09
616,1,939,Ewallet,414.09,10/22/2022 16:41
617,4,97,Cash,224.7,12/28/2022 20:42
618,3,206,Ewallet,206.05,4/24/2022 0:56
619,1,657,Credit card,539.64,4/17/2022 7:44
620,2,286,Ewallet,158.4,11/26/2022 19:20
621,5,242,Credit card,33.51,3/19/2022 14:58
622,1,287,Cash,4.99,7/31/2022 1:00
623,4,781,Credit card,440.51,5/24/2022 13:40
624,5,316,Credit card,688,12/1/2022 1:55
625,4,504,Cash,4.49,4/18/2022 13:02
626,4,734,Cash,53.96,3/9/2022 13:09
627,3,883,Ewallet,24.96,6/14/2022 7:55
628,3,939,Cash,634.7,3/13/2022 19:44
629,3,900,Ewallet,79.41,3/12/2022 7:06
630,2,81,Credit card,3.89,8/16/2022 20:00
631,2,912,Credit card,746.6,3/23/2022 6:53
632,1,676,Ewallet,74.91,10/29/2022 2:34
633,2,862,Credit card,54.96,12/3/2022 12:32
634,4,929,Ewallet,47.31,7/5/2022 16:50
635,4,386,Credit card,55.44,4/15/2022 11:46
636,4,55,Credit card,727,3/14/2022 10:24
637,2,136,Credit card,292.11,9/23/2022 16:36
638,4,321,Cash,2.75,11/6/2022 1:04
639,4,310,Cash,219.75,7/7/2022 5:28
640,4,761,Ewallet,96.81,3/31/2022 5:24
641,2,562,Ewallet,83.91,9/6/2022 6:56
642,4,682,Ewallet,278.56,11/12/2022 3:37
643,4,631,Ewallet,11.76,7/3/2022 6:13
644,5,474,Credit card,591.52,12/15/2022 17:38
645,3,410,Ewallet,134.75,9/26/2022 3:13
646,3,151,Ewallet,667.89,6/25/2022 22:21
647,5,388,Cash,220.44,8/23/2022 5:53
648,2,849,Cash,28.99,7/2/2022 22:53
649,1,441,Cash,23.96,6/3/2022 0:49
650,4,386,Cash,607,10/2/2022 5:45
651,2,507,Ewallet,348.55,6/4/2022 6:07
652,5,692,Cash,256.44,10/25/2022 10:38
653,4,214,Cash,578,8/26/2022 7:09
654,3,91,Ewallet,611.19,6/16/2022 11:13
655,4,102,Credit card,103.84,5/12/2022 1:14
656,2,839,Credit card,76.47,3/29/2022 2:06
657,3,920,Credit card,7.99,3/20/2022 5:37
658,2,552,Ewallet,68.91,9/21/2022 13:18
659,3,327,Cash,207.25,4/6/2022 0:37
660,3,395,Credit card,19.95,9/25/2022 12:33
661,3,406,Cash,92.31,3/29/2022 9:26
662,1,373,Credit card,516.18,9/2/2022 7:41
663,2,188,Credit card,273,7/18/2022 19:54
664,3,149,Credit card,929.1,7/25/2022 13:07
665,2,395,Cash,29.9,7/23/2022 2:29
666,1,26,Ewallet,77.84,6/24/2022 2:24
667,5,111,Ewallet,44.01,7/15/2022 3:59
668,1,467,Ewallet,86.24,8/22/2022 22:33
669,3,560,Ewallet,233.64,10/14/2022 3:31
670,3,409,Credit card,28.96,4/21/2022 6:59
671,1,102,Ewallet,1075.1,12/29/2022 11:21
672,5,188,Cash,18.56,4/16/2022 9:45
673,5,353,Ewallet,35.22,8/11/2022 15:26
674,4,878,Credit card,315.36,3/17/2022 19:00
675,2,328,Credit card,656.7,5/16/2022 0:30
676,5,373,Cash,27.96,6/5/2022 11:26
677,2,135,Credit card,404.11,12/31/2022 0:00
678,1,150,Cash,68.24,12/13/2022 14:20
679,3,363,Ewallet,496.9,12/2/2022 14:33
680,1,969,Ewallet,255.6,7/17/2022 14:36
681,2,602,Cash,4.99,9/19/2022 10:01
682,3,633,Credit card,3.79,8/29/2022 1:06
683,5,343,Ewallet,238.44,12/16/2022 8:17
684,1,308,Ewallet,21.96,9/20/2022 15:19
685,4,158,Ewallet,245.76,6/21/2022 1:07
686,3,457,Credit card,20.96,5/4/2022 17:23
687,3,95,Credit card,21.98,9/10/2022 20:51
688,1,466,Cash,592.1,7/4/2022 18:51
689,2,816,Cash,10.96,7/13/2022 0:41
690,2,425,Cash,45.81,9/5/2022 16:17
691,3,477,Cash,485.37,3/19/2022 0:18
692,1,919,Ewallet,370.51,12/9/2022 7:45
693,4,705,Cash,538.7,6/30/2022 12:16
694,2,230,Cash,422.73,9/27/2022 1:12
695,3,95,Cash,431.73,11/13/2022 23:35
696,4,109,Cash,142.75,7/11/2022 12:03
697,3,70,Ewallet,73.04,5/5/2022 0:43
698,4,88,Ewallet,145.04,10/26/2022 1:17
699,4,588,Credit card,373.59,12/2/2022 21:53
700,1,720,Ewallet,797,7/16/2022 1:58
701,4,715,Ewallet,348.24,10/28/2022 11:54
702,5,546,Credit card,79.41,12/16/2022 15:36
703,4,77,Credit card,604,8/18/2022 23:18
704,3,45,Cash,299.88,8/29/2022 23:05
705,3,841,Cash,483.48,6/7/2022 14:43
706,4,903,Cash,704.62,12/17/2022 13:35
707,5,471,Ewallet,73.04,10/12/2022 22:13
708,2,442,Cash,8.5,8/27/2022 5:08
709,3,1000,Ewallet,657.04,10/7/2022 10:19
710,2,441,Ewallet,53.91,3/25/2022 2:51
711,2,189,Cash,227.64,11/24/2022 8:43
712,4,607,Ewallet,57.84,4/29/2022 5:30
713,2,802,Ewallet,443.07,10/31/2022 5:51
714,3,121,Ewallet,508.32,7/29/2022 12:22
715,1,359,Ewallet,660.16,12/30/2022 9:20
716,4,771,Credit card,146.3,5/16/2022 15:09
717,4,523,Ewallet,370.23,9/2/2022 15:00
718,4,899,Credit card,99.81,10/22/2022 9:22
719,3,538,Credit card,53.34,6/4/2022 13:27
720,1,424,Credit card,425.4,12/14/2022 19:39
721,1,369,Cash,339.5,12/20/2022 7:32
722,5,414,Cash,569.16,10/29/2022 9:53
723,2,52,Credit card,77.19,11/24/2022 16:02
724,3,133,Cash,386.61,4/6/2022 22:36
725,5,279,Ewallet,65.04,7/9/2022 1:26
726,2,841,Cash,443.84,6/6/2022 9:25
727,5,122,Credit card,50.91,3/11/2022 1:48
728,2,417,Credit card,830.6,8/24/2022 18:31
729,1,391,Ewallet,203.08,11/21/2022 0:07
730,4,233,Cash,292.18,10/23/2022 14:40
731,3,821,Credit card,98.24,12/4/2022 3:11
732,2,444,Ewallet,42.81,6/18/2022 21:50
733,3,117,Ewallet,6.99,12/21/2022 12:51
734,3,803,Ewallet,323.75,10/7/2022 17:39
735,3,483,Ewallet,6.99,5/26/2022 2:18
736,1,218,Credit card,705.1,8/11/2022 8:07
737,4,329,Credit card,432.11,4/4/2022 19:18
738,2,594,Ewallet,540.7,4/5/2022 17:17
739,1,577,Ewallet,345.76,5/11/2022 3:16
740,2,418,Cash,479.79,10/14/2022 18:11
741,3,471,Cash,580.58,4/29/2022 20:09
742,2,230,Ewallet,8.99,4/8/2022 11:14
743,5,244,Ewallet,13.96,5/30/2022 8:53
744,3,591,Ewallet,23.96,10/5/2022 7:02
745,3,100,Credit card,365.92,6/20/2022 10:28
746,1,102,Cash,5.49,11/5/2022 10:25
747,2,901,Credit card,631.7,8/19/2022 21:17
748,3,649,Credit card,127.25,4/17/2022 22:23
749,1,549,Credit card,404.19,10/16/2022 21:28
750,1,642,Cash,361.55,12/5/2022 23:09
751,4,304,Ewallet,99.08,5/19/2022 1:46
752,4,105,Credit card,245.25,9/17/2022 14:03
753,1,241,Ewallet,899.1,5/30/2022 16:12
754,3,735,Ewallet,130.75,4/29/2022 12:49
755,4,324,Ewallet,59.31,7/27/2022 1:45
756,4,80,Credit card,382.24,8/30/2022 6:24
757,4,736,Ewallet,389.76,10/15/2022 1:30
758,5,557,Cash,217.26,5/17/2022 13:08
759,4,515,Ewallet,524.8,6/8/2022 5:22
760,5,84,Ewallet,175.88,11/10/2022 14:59
761,2,304,Credit card,602,12/22/2022 10:50
762,3,622,Credit card,599.7,6/8/2022 12:42
763,3,413,Ewallet,444.64,11/29/2022 13:17
764,4,608,Ewallet,298.75,7/26/2022 11:05
765,1,50,Credit card,112.64,6/8/2022 20:02
766,3,793,Ewallet,541.76,9/22/2022 3:57
767,2,627,Credit card,35.91,11/8/2022 11:41
768,3,81,Cash,308.4,4/10/2022 7:12
769,1,239,Cash,97.84,10/6/2022 19:40
770,3,333,Cash,328.2,4/17/2022 15:03
771,4,428,Ewallet,85.84,11/3/2022 21:47
772,2,595,Credit card,235.9,9/15/2022 10:45
773,4,35,Ewallet,303.73,12/6/2022 13:48
774,5,806,Credit card,9.49,3/12/2022 21:45
775,4,298,Cash,38.96,6/20/2022 17:48
776,2,832,Credit card,124.8,12/16/2022 0:57
777,1,423,Credit card,301.21,10/19/2022 15:25
778,4,484,Cash,6.99,9/9/2022 0:53
779,1,536,Cash,136.1,6/1/2022 12:10
780,5,488,Ewallet,492.39,10/23/2022 7:21
781,4,935,Cash,404.16,9/8/2022 17:33
782,2,433,Ewallet,74.08,12/20/2022 0:12
783,3,134,Credit card,1.99,10/7/2022 3:00
784,5,601,Cash,695.44,10/28/2022 19:14
785,5,477,Ewallet,151.25,7/14/2022 20:39
786,2,222,Credit card,312.13,3/22/2022 16:14
787,5,798,Ewallet,461.76,8/6/2022 10:52
788,2,685,Credit card,130.75,3/22/2022 23:34
789,5,621,Credit card,43.44,4/16/2022 17:04
790,2,972,Ewallet,337.33,7/2/2022 8:14
791,4,628,Credit card,6.49,4/22/2022 12:18
792,4,362,Credit card,158.24,8/3/2022 16:56
793,3,523,Credit card,590.6,9/11/2022 4:10
794,4,468,Credit card,526.61,6/22/2022 6:26
795,1,190,Credit card,73.96,4/27/2022 16:51
796,4,736,Ewallet,17.56,8/2/2022 11:37
797,4,729,Cash,4.99,7/15/2022 11:18
798,5,933,Cash,794.8,11/29/2022 5:57
799,2,332,Credit card,3.79,10/31/2022 13:11
800,4,310,Ewallet,216.75,4/9/2022 9:13
801,4,444,Ewallet,177.9,3/27/2022 6:09
802,4,829,Ewallet,401.92,12/9/2022 0:25
803,5,619,Ewallet,299.11,12/12/2022 1:42
804,4,557,Cash,525.42,4/13/2022 8:28
805,2,352,Cash,666.63,10/30/2022 0:33
806,5,60,Cash,211.84,4/15/2022 4:26
807,5,728,Credit card,65.96,5/8/2022 23:58
808,5,25,Cash,120.28,5/25/2022 11:39
809,4,495,Cash,3.99,9/28/2022 6:30
810,5,738,Ewallet,752.7,7/2/2022 0:54
811,2,433,Ewallet,485.84,10/4/2022 9:03
812,2,108,Credit card,814.6,7/31/2022 8:20
813,4,250,Credit card,218.55,5/18/2022 3:47
814,5,80,Cash,5.99,7/27/2022 23:44
815,4,660,Cash,301.84,7/5/2022 2:11
816,2,788,Ewallet,320.16,7/23/2022 9:49
817,2,874,Cash,218.68,4/9/2022 1:53
818,3,267,Ewallet,655.36,9/27/2022 23:10
819,4,114,Credit card,137.84,6/5/2022 4:06
820,4,589,Credit card,135.3,12/25/2022 4:46
821,4,322,Ewallet,111.84,11/26/2022 12:00
822,5,485,Credit card,20.96,8/2/2022 4:18
823,1,77,Cash,4.99,10/14/2022 10:51
824,5,90,Cash,110.19,7/9/2022 8:46
825,5,753,Credit card,292.53,7/4/2022 11:31
826,3,804,Credit card,62.28,6/12/2022 19:17
827,3,927,Credit card,496.08,6/26/2022 13:01
828,3,651,Credit card,37.74,10/15/2022 8:50
829,3,448,Cash,646.8,12/13/2022 21:40
830,3,173,Credit card,926.6,10/23/2022 22:00
831,3,593,Cash,579.36,6/15/2022 20:33
832,2,754,Cash,125.84,3/17/2022 11:40
833,2,780,Cash,349.84,8/1/2022 6:19
834,3,89,Ewallet,34.99,4/26/2022 11:33
835,3,77,Ewallet,303.38,8/13/2022 18:44
836,2,407,Cash,3.49,3/10/2022 11:08
837,4,618,Ewallet,167.25,9/5/2022 8:57
838,4,218,Credit card,183.24,3/2/2022 19:57
839,4,194,Cash,532.8,8/9/2022 19:29
840,5,933,Ewallet,215.4,6/7/2022 22:03
841,3,782,Cash,77.34,7/20/2022 23:12
842,5,563,Cash,7.99,9/23/2022 23:55
843,4,744,Credit card,14.96,10/12/2022 14:53
844,5,941,Credit card,39.96,9/24/2022 14:34
845,1,730,Cash,6.99,7/8/2022 3:27
846,4,56,Credit card,83.91,4/3/2022 21:20
847,2,14,Ewallet,2.99,6/9/2022 3:21
848,5,291,Credit card,4.29,8/13/2022 11:24
849,5,561,Cash,678.33,3/2/2022 5:18
850,2,653,Cash,206.64,12/28/2022 6:03
851,2,851,Cash,7.99,6/12/2022 4:38
852,2,422,Ewallet,18.4,3/16/2022 13:41
853,2,13,Ewallet,230.58,10/6/2022 5:01
854,2,808,Ewallet,582,9/7/2022 19:34
855,5,86,Ewallet,153.75,7/12/2022 2:42
856,3,130,Cash,612.09,6/23/2022 11:44
857,5,942,Cash,506.64,12/6/2022 6:29
858,2,814,Cash,81.84,11/11/2022 12:58
859,1,430,Cash,217.44,5/17/2022 20:28
860,1,721,Cash,389.88,3/21/2022 10:55
861,2,30,Ewallet,2.49,9/5/2022 23:36
862,1,358,Ewallet,13.98,11/20/2022 9:27
863,1,787,Credit card,418.68,3/18/2022 16:59
864,2,8,Cash,341.6,11/17/2022 8:11
865,4,242,Cash,88.41,9/26/2022 10:32
866,1,514,Ewallet,83.91,4/2/2022 23:21
867,3,224,Credit card,421.84,12/8/2022 2:27
868,5,181,Ewallet,19.48,3/7/2022 17:12
869,5,454,Credit card,158.91,11/13/2022 1:36
870,4,940,Ewallet,185.68,9/18/2022 19:21
871,4,121,Credit card,370.65,3/1/2022 14:39
872,4,476,Ewallet,5.49,5/21/2022 19:43
873,1,332,Cash,874.7,10/9/2022 20:56
874,2,321,Cash,253.26,3/25/2022 10:11
875,2,672,Credit card,105.84,6/16/2022 3:53
876,5,721,Ewallet,360.96,10/24/2022 19:59
877,3,252,Cash,8.99,7/4/2022 4:12
878,3,980,Cash,4.29,8/15/2022 0:02
879,2,118,Credit card,347.44,8/5/2022 12:54
880,2,904,Ewallet,377.44,3/15/2022 23:02
881,5,322,Ewallet,566.1,4/1/2022 10:42
882,1,975,Credit card,351.84,8/17/2022 3:20
883,5,17,Credit card,645.6,10/24/2022 12:39
884,5,884,Ewallet,340.44,7/22/2022 4:30
885,3,859,Cash,49.56,6/7/2022 7:23
886,2,597,Cash,248.71,12/18/2022 18:54
887,4,776,Ewallet,9.29,12/30/2022 2:01
888,3,647,Ewallet,882.2,7/19/2022 10:34
889,4,450,Ewallet,427.84,7/16/2022 9:17
890,1,772,Ewallet,580.1,10/12/2022 0:14
891,5,75,Cash,237.05,7/17/2022 21:56
892,5,16,Cash,387.44,5/27/2022 7:36
893,4,760,Credit card,184.55,9/5/2022 1:38
894,4,905,Cash,139.8,10/18/2022 2:47
895,4,960,Credit card,338.4,4/13/2022 23:08
896,2,661,Credit card,523.04,9/16/2022 16:04
897,3,155,Ewallet,312.9,11/10/2022 22:19
898,5,523,Cash,212.64,5/11/2022 10:35
899,1,527,Cash,229.32,10/10/2022 4:16
900,4,470,Ewallet,352.89,12/13/2022 7:00
901,1,746,Credit card,528.93,8/4/2022 0:15
902,4,955,Ewallet,129.68,3/24/2022 12:12
903,3,757,Credit card,244.8,5/11/2022 17:55
904,5,499,Cash,353.01,4/12/2022 17:49
905,2,822,Ewallet,17.96,9/13/2022 22:07
906,5,270,Cash,87.04,5/9/2022 14:37
907,3,920,Credit card,664.1,6/26/2022 5:41
908,1,459,Credit card,142.25,3/16/2022 6:21
909,1,963,Ewallet,30.96,5/3/2022 12:05
910,1,643,Credit card,638.6,3/11/2022 9:07
911,2,720,Credit card,44.91,3/5/2022 21:14
912,5,378,Ewallet,90.48,9/3/2022 5:40
913,5,242,Cash,355.36,6/7/2022 0:04
914,1,493,Ewallet,544.96,10/17/2022 4:48
915,4,362,Cash,56.31,4/16/2022 2:25
916,2,384,Cash,311.64,12/9/2022 22:24
917,2,426,Credit card,7,3/6/2022 4:33
918,1,418,Cash,67.04,4/21/2022 21:38
919,5,536,Ewallet,87.69,5/12/2022 15:54
920,4,765,Ewallet,61.41,11/24/2022 1:23
921,3,570,Credit card,539.73,9/24/2022 21:54
922,3,833,Cash,190.2,3/29/2022 16:46
923,4,572,Credit card,16.48,11/6/2022 8:24
924,2,741,Credit card,234.78,7/9/2022 16:05
925,2,737,Ewallet,307.8,11/2/2022 23:48
926,4,956,Ewallet,92.24,7/18/2022 12:35
927,2,252,Credit card,4,9/3/2022 20:19
928,4,22,Credit card,404.19,5/5/2022 8:02
929,3,375,Credit card,703.17,5/10/2022 5:17
930,4,748,Ewallet,49.96,8/28/2022 17:46
931,1,576,Ewallet,127.5,11/15/2022 12:13
932,3,857,Credit card,14.56,4/8/2022 3:54
933,4,932,Ewallet,664.1,11/25/2022 6:42
934,3,96,Ewallet,239.47,8/26/2022 21:48
935,4,214,Ewallet,144.3,9/30/2022 2:28
936,5,365,Ewallet,40.41,12/23/2022 16:08
937,1,878,Ewallet,246.68,10/9/2022 13:37
938,4,586,Cash,120.75,3/31/2022 20:03
939,4,157,Cash,78.81,8/15/2022 14:42
940,2,588,Ewallet,205.44,3/1/2022 0:00
941,4,502,Ewallet,66.24,4/25/2022 20:54
942,2,833,Cash,447.48,3/15/2022 8:23
943,1,37,Ewallet,762,12/25/2022 12:06
944,5,904,Credit card,146.05,11/21/2022 22:06
945,2,733,Cash,352.73,4/27/2022 2:12
946,4,283,Credit card,192.71,3/21/2022 3:36
947,5,763,Credit card,18.98,4/14/2022 6:27
948,2,630,Ewallet,6.99,10/25/2022 17:58
949,1,144,Ewallet,202.3,3/21/2022 18:15
950,3,885,Ewallet,403.36,10/17/2022 12:07
951,5,242,Ewallet,33.81,4/26/2022 18:52
952,1,881,Ewallet,53.91,5/14/2022 11:52
953,1,663,Ewallet,183.08,7/24/2022 7:48
954,2,979,Cash,119.84,10/30/2022 15:12
955,1,564,Cash,404.64,4/1/2022 3:23
956,5,850,Cash,477.61,12/22/2022 3:30
957,2,288,Cash,520.83,11/16/2022 10:12
958,1,722,Cash,197.82,8/22/2022 15:13
959,4,733,Cash,967,4/11/2022 12:30
960,1,553,Cash,579.33,3/3/2022 3:17
961,4,8,Cash,12.99,3/5/2022 13:54
962,1,171,Cash,19.56,9/17/2022 21:22
963,2,706,Credit card,4.79,6/22/2022 13:45
964,3,198,Cash,91.41,12/15/2022 10:18
965,5,997,Credit card,24.56,3/20/2022 20:16
966,5,243,Credit card,21.96,10/9/2022 6:17
967,5,719,Ewallet,433.98,6/30/2022 4:56
968,1,532,Credit card,47.91,12/30/2022 16:40
969,3,359,Cash,56.91,6/25/2022 15:02
970,5,280,Credit card,123.75,8/29/2022 8:25
971,4,454,Credit card,675.7,3/4/2022 23:15
972,3,847,Ewallet,309.61,11/17/2022 22:50
973,1,269,Cash,353.01,10/15/2022 23:29
974,1,506,Cash,38.31,8/12/2022 6:06
975,2,154,Cash,45.96,10/30/2022 22:32
976,5,252,Credit card,18.96,3/22/2022 8:54
977,1,864,Cash,87.04,10/20/2022 13:24
978,1,352,Ewallet,278.4,6/17/2022 9:12
979,1,976,Credit card,3.99,3/13/2022 12:25
980,5,642,Credit card,3.29,4/7/2022 20:35
981,3,196,Cash,81.04,11/28/2022 15:18
982,1,798,Cash,126.24,7/21/2022 13:51
983,5,84,Ewallet,582.39,6/15/2022 5:54
984,5,18,Cash,302.61,10/4/2022 16:23
985,1,255,Cash,348.11,11/13/2022 8:56
986,3,153,Ewallet,86.25,3/23/2022 21:32
987,3,255,Ewallet,45.96,8/5/2022 5:34
988,3,483,Credit card,619.04,6/20/2022 3:08
989,2,785,Ewallet,817.7,11/5/2022 3:05
990,2,75,Credit card,269.44,11/6/2022 15:44
991,1,111,Credit card,252.3,7/21/2022 21:11
992,1,149,Ewallet,684,6/28/2022 1:39
993,4,232,Ewallet,17.56,7/25/2022 20:26
994,4,307,Ewallet,787.2,11/27/2022 2:40
995,2,814,Ewallet,2.99,5/12/2022 23:13
996,2,491,Ewallet,5.99,4/3/2022 14:00
997,2,664,Ewallet,517,8/13/2022 4:05
998,1,44,Cash,6.49,5/13/2022 6:33
999,1,367,Cash,4,6/14/2022 22:34
1000,4,1000,Cash,332.43,9/14/2022 12:46
1001,4,971,Cash,211.92,10/9/2022 6:33
1002,5,919,Credit card,76.35,4/22/2022 12:29
1003,3,75,Credit card,260.54,12/28/2022 8:28
1004,5,319,Ewallet,380.81,10/18/2022 8:15
1005,1,126,Cash,288.72,12/3/2022 6:46
1006,2,440,Ewallet,362.46,10/21/2022 12:26
1007,3,751,Cash,126.42,3/5/2022 14:22
1008,2,319,Credit card,46.24,11/26/2022 12:30
1009,5,938,Cash,71.91,4/22/2022 11:30
1010,3,101,Cash,71.9,12/26/2022 10:11
1011,3,96,Credit card,81.92,4/9/2022 19:26
1012,3,460,Ewallet,74.36,12/22/2022 16:40
1013,1,173,Ewallet,151.84,7/2/2022 18:39
1014,1,379,Cash,130.52,3/4/2022 19:34
1015,1,877,Credit card,17.49,8/24/2022 15:35
1016,2,747,Credit card,155.82,9/25/2022 20:16
1017,5,670,Cash,301.55,10/17/2022 9:27
1018,3,101,Ewallet,124.53,3/16/2022 14:24
1019,1,968,Credit card,162.98,7/22/2022 9:11
1020,2,317,Credit card,361.73,6/7/2022 13:20
1021,1,354,Credit card,257.77,11/23/2022 17:17
1022,3,831,Ewallet,219.94,6/30/2022 18:16
1023,1,435,Cash,55.6,12/12/2022 6:21
1024,3,96,Credit card,177.38,9/16/2022 13:20
1025,3,494,Cash,87.16,3/19/2022 20:45
1026,3,623,Credit card,388.75,5/7/2022 18:24
1027,2,161,Ewallet,197.34,5/5/2022 10:42
1028,3,781,Ewallet,87.84,7/9/2022 7:16
1029,5,790,Credit card,292.49,10/2/2022 6:10
1030,1,977,Credit card,258.5,5/21/2022 15:21
1031,5,325,Ewallet,118.77,6/26/2022 11:29
1032,1,979,Cash,6.98,3/28/2022 7:28
1033,1,58,Credit card,118.56,9/23/2022 6:46
1034,3,244,Ewallet,229.16,11/14/2022 17:21
1035,3,125,Cash,8.99,7/5/2022 18:47
1036,5,535,Cash,263.01,7/18/2022 12:45
1037,3,155,Credit card,178.45,9/10/2022 9:48
1038,4,827,Ewallet,279.89,11/11/2022 15:50
1039,4,785,Ewallet,55.92,4/7/2022 14:18
1040,5,939,Cash,411.03,6/24/2022 15:18
1041,5,503,Credit card,56.63,7/19/2022 17:22
1042,1,386,Ewallet,93.32,12/11/2022 6:27
1043,5,136,Credit card,104.87,5/3/2022 11:17
1044,4,63,Ewallet,67.84,8/22/2022 13:15
1045,4,98,Cash,2.99,9/4/2022 10:15
1046,1,392,Cash,292.5,11/3/2022 16:19
1047,1,149,Cash,184.29,5/6/2022 6:22
1048,5,241,Credit card,148.7,10/23/2022 7:44
1049,4,195,Cash,17.96,9/4/2022 11:17
1050,5,176,Ewallet,437.69,11/6/2022 19:34
1051,2,734,Credit card,88.35,3/27/2022 15:26
1052,3,612,Credit card,273.13,11/4/2022 14:44
1053,4,155,Ewallet,289.15,11/4/2022 15:39
1054,1,883,Ewallet,117.33,5/9/2022 10:13
1055,3,193,Credit card,147.66,4/28/2022 9:20
1056,3,266,Cash,117.65,7/4/2022 13:42
1057,4,685,Cash,414.9,8/19/2022 8:48
1058,5,309,Cash,335.6,12/3/2022 11:20
1059,3,618,Cash,175.74,6/11/2022 18:12
1060,4,254,Credit card,449.51,11/28/2022 15:49
1061,2,72,Credit card,321.5,4/14/2022 7:33
1062,5,733,Ewallet,336.45,8/8/2022 19:26
1063,2,549,Cash,85.32,5/9/2022 11:35
1064,2,168,Cash,62.74,4/11/2022 8:39
1065,5,624,Ewallet,260.32,7/12/2022 14:47
1066,2,59,Cash,166.94,3/25/2022 17:40
1067,2,856,Ewallet,252.61,10/2/2022 13:43
1068,1,675,Credit card,71.83,3/10/2022 7:12
1069,4,317,Ewallet,168.83,9/24/2022 16:17
1070,5,177,Ewallet,392.66,7/3/2022 15:34
1071,4,656,Ewallet,361.06,10/6/2022 15:27
1072,4,127,Credit card,165.5,4/1/2022 13:42
1073,4,833,Ewallet,615.12,9/16/2022 11:15
1074,4,540,Credit card,290.13,10/1/2022 18:47
